customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
6531-JQUVU,Female,0,Yes,No,54,Yes,No,DSL,No,No,No,No,Yes,Yes,One year,Yes,Credit card (automatic),63.47,3410.43,No
8699-BOSAG,Female,0,Yes,Yes,24,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),103.45,2432.29,Yes
2688-ZHLXZ,Male,0,No,No,22,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,48.42,982.78,No
6774-LHLEK,Female,1,No,No,6,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),64.74,350.59,Yes
8210-HAUAL,Female,0,No,No,2,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,No,Electronic check,101.69,216.51,Yes
2672-RCTJV,Male,0,Yes,No,6,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,70.21,486.46,No
1411-XNFCO,Female,0,No,Yes,1,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Two year,No,Bank transfer (automatic),104.31,0.0,No
6969-MFXYV,Male,0,Yes,No,29,Yes,No,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Credit card (automatic),90.72,2615.12,Yes
2139-PBHXL,Female,0,No,No,58,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),58.18,3383.95,No
9484-TPWKE,Female,0,Yes,No,8,Yes,No,DSL,Yes,Yes,No,No,No,No,Two year,Yes,Bank transfer (automatic),64.57,528.28,No
5796-DPGTW,Male,0,No,No,6,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Credit card (automatic),93.9,604.14,No
3440-SLHRF,Female,0,Yes,Yes,29,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,53.83,1601.94,No
5194-WNVVJ,Male,0,Yes,Yes,59,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),79.42,4627.79,No
8685-AZDWC,Female,0,Yes,Yes,53,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),19.81,1124.0,No
3167-JRCWO,Male,0,No,No,68,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,54.47,3772.75,No
1427-ACJIR,Male,0,No,No,16,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),46.92,760.39,No
6824-OXBWL,Male,0,No,Yes,4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),18.94,41.12,No
7090-LWJRN,Female,0,No,No,5,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),114.0,464.96,Yes
6252-CCLZM,Male,0,No,No,34,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,33.76,1160.4,No
2898-YORVG,Female,0,No,No,69,No,No phone service,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,67.42,4605.65,No
8728-FCBKF,Male,0,Yes,No,17,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Electronic check,84.78,1416.0,Yes
8502-MRXYW,Male,0,No,No,36,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,22.88,805.39,No
9376-ZLLRT,Male,0,No,Yes,31,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),34.06,1019.22,No
7725-UIEKP,Male,0,No,No,58,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),73.25,4211.56,No
1420-NEHRA,Female,0,Yes,Yes,61,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),87.31,5244.39,No
5428-TWIZL,Male,1,Yes,No,67,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),85.42,5755.03,No
2249-XICZJ,Female,0,Yes,No,31,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Two year,Yes,Electronic check,107.79,3321.3,No
8844-FGZQK,Female,0,No,No,40,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,54.93,2189.05,No
2833-YSBLO,Male,1,No,Yes,39,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),65.73,2645.98,No
7232-FJZAR,Female,0,No,No,8,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Two year,No,Electronic check,80.42,583.05,No
4354-GLJAF,Female,0,No,No,52,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,Two year,No,Electronic check,43.26,2224.95,No
3337-KIJGG,Female,0,No,No,40,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.72,848.55,No
7415-ZUYMN,Female,1,Yes,No,39,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),85.2,3351.64,Yes
2564-IOLKN,Female,0,Yes,Yes,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),37.34,874.94,No
8874-EDGOM,Female,0,No,No,0,Yes,No,DSL,No,No,Yes,No,No,No,One year,Yes,Bank transfer (automatic),45.42, ,Yes
7386-BZHMG,Male,1,Yes,No,12,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,73.94,763.7,No
3467-EEGEW,Female,0,Yes,No,54,Yes,No,DSL,Yes,Yes,No,Yes,No,No,One year,No,Mailed check,67.29,3577.02,No
3888-HLIME,Male,0,Yes,No,47,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,One year,Yes,Electronic check,67.07,3178.93,No
3899-FRGOV,Female,0,Yes,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),26.55,82.13,Yes
9695-ZNLFL,Female,0,No,No,57,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,50.8,2885.82,No
1220-JEKRJ,Female,0,No,Yes,59,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),70.91,4199.58,No
3855-UEWDN,Female,1,No,No,33,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,28.72,974.64,No
8154-XQKLK,Female,0,No,No,1,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,49.92,10.72,Yes
6482-PLZTW,Female,0,Yes,No,66,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),26.13,1707.64,No
8777-JMOYU,Male,0,Yes,No,12,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,52.14,578.18,Yes
5746-EOGOE,Male,0,No,No,9,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,46.98,430.51,No
2430-WSAIX,Male,1,Yes,Yes,57,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),106.23,5978.33,No
6486-GHNJF,Male,0,No,No,2,Yes,No,DSL,No,Yes,No,No,Yes,No,One year,Yes,Bank transfer (automatic),64.73,155.38,No
2240-MMGGV,Female,0,Yes,No,5,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,77.89,360.97,Yes
6026-RNUZA,Female,1,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),18.48,54.7,Yes
4942-KVQTD,Female,1,No,Yes,35,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),76.32,2668.78,No
7879-ISPBB,Male,0,No,No,57,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Two year,Yes,Electronic check,93.47,5379.52,No
1549-ZPHTE,Female,0,No,No,58,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,One year,No,Electronic check,75.73,4420.37,No
9773-BEFEW,Male,0,No,No,3,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Two year,Yes,Credit card (automatic),95.35,264.51,Yes
6057-DBHVL,Female,0,Yes,Yes,3,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Two year,No,Mailed check,63.39,198.6,No
1881-GPARL,Female,0,No,Yes,68,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,90.68,6114.31,Yes
4779-BLDCI,Male,1,No,No,5,Yes,No,DSL,No,No,No,No,Yes,Yes,One year,Yes,Mailed check,52.46,194.91,Yes
3926-OXLOK,Male,0,No,No,47,No,No phone service,Fiber optic,No,Yes,No,Yes,No,No,Two year,No,Bank transfer (automatic),88.62,4239.38,No
3484-KBPME,Male,0,No,No,1,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,95.3,65.54,No
3183-QNLSV,Male,0,Yes,No,70,Yes,No,DSL,Yes,No,Yes,Yes,No,No,One year,Yes,Electronic check,52.53,3674.21,No
6735-QOMBZ,Male,0,Yes,No,51,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,98.74,5039.12,No
2520-AXXHU,Male,0,No,Yes,57,Yes,No,DSL,Yes,No,No,Yes,Yes,No,One year,No,Credit card (automatic),59.69,3470.97,No
1571-TNONC,Male,0,Yes,No,70,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),59.97,4281.32,No
3749-MHNJW,Male,0,No,No,5,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),50.87,246.21,Yes
9018-IKPAE,Male,0,No,No,0,Yes,No,DSL,No,No,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),47.06, ,No
3130-LBQQQ,Female,0,No,No,36,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,65.68,2301.04,No
8748-XASOC,Male,0,Yes,No,35,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,52.74,1805.65,No
5780-TLDGZ,Female,0,Yes,No,45,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),106.72,4804.93,No
6588-QSDEH,Male,0,No,No,66,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),63.96,4158.7,No
8359-BKTRT,Male,0,No,No,26,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,No,Mailed check,83.0,2193.98,No
1974-IEXJT,Male,0,No,No,2,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,71.52,165.98,Yes
8127-GNKQS,Female,0,Yes,No,11,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,75.31,775.62,No
1234-ZFOII,Male,0,Yes,No,6,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),46.23,272.43,Yes
5113-QSKKS,Female,0,No,No,53,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),36.59,1932.41,No
5736-ESHVX,Male,1,No,Yes,1,Yes,No,DSL,Yes,No,No,No,No,Yes,Two year,Yes,Mailed check,49.75,12.49,No
1926-OJQVP,Female,0,No,No,7,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),95.19,707.58,Yes
9411-ETEJL,Male,0,No,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,40.35,595.01,No
8568-SABHP,Male,0,No,No,8,No,No phone service,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),93.42,747.32,No
3039-UUWDL,Female,0,No,No,2,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,18.0,58.63,No
8986-SEHAU,Male,0,No,Yes,8,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),73.28,552.92,Yes
2036-XPMXS,Male,1,No,Yes,16,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,53.58,940.72,Yes
8954-NCGZG,Female,0,No,No,42,No,No phone service,DSL,No,Yes,No,No,No,No,One year,Yes,Credit card (automatic),52.26,2194.38,No
1945-CQDYY,Male,0,Yes,No,24,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,34.53,944.1,No
5288-GUKQY,Male,0,No,No,12,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),18.0,188.18,No
2369-UORPD,Male,0,No,Yes,0,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,56.99, ,Yes
2921-OGSQW,Male,1,No,Yes,66,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,Two year,Yes,Electronic check,44.09,2890.31,No
6437-KIBNM,Female,0,Yes,No,27,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,83.55,2241.96,Yes
7665-GKIHX,Female,0,Yes,Yes,8,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,60.95,523.82,No
8506-RTWGE,Female,1,No,No,1,No,No phone service,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,70.63,63.23,Yes
7213-EWOHM,Male,1,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,32.75,88.74,No
3817-EIGWK,Female,0,Yes,No,48,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,50.24,2435.2,Yes
5558-UIIYH,Female,0,Yes,No,66,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,84.2,5548.33,No
4249-DQKTO,Male,0,No,Yes,61,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),72.07,4446.32,No
1139-TTHLW,Female,1,No,No,51,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,107.55,5466.52,No
3308-IXTKR,Female,0,Yes,No,11,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,79.07,882.93,No
5239-UXVQD,Female,0,Yes,No,54,Yes,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,59.68,3185.81,No
9115-BTIXE,Male,0,Yes,No,48,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,61.75,3025.34,No
8191-UDJCJ,Male,0,Yes,No,4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),18.0,105.16,No
3358-JUPBA,Female,0,Yes,Yes,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),32.53,2247.85,No
3027-SXYAM,Female,0,No,No,71,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),75.31,5326.83,No
8405-OGUEN,Male,0,No,Yes,69,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,64.32,4478.42,No
6114-IQNOY,Male,0,Yes,Yes,3,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),67.99,164.0,Yes
2808-VUGAO,Female,0,Yes,No,11,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),104.6,1140.58,Yes
7271-VRJSZ,Male,0,No,Yes,4,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Two year,Yes,Mailed check,90.81,343.47,No
3519-OSXWA,Male,0,Yes,Yes,16,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),73.12,1131.08,No
9831-YKOYT,Female,0,No,Yes,8,Yes,No,DSL,No,No,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),53.03,446.52,No
7112-BUHPB,Male,0,Yes,No,1,Yes,Yes,DSL,No,Yes,No,No,No,No,One year,Yes,Mailed check,73.4,80.18,No
3554-LTEDS,Male,0,No,No,4,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Two year,No,Credit card (automatic),112.91,517.46,No
8068-JDOXM,Male,0,No,No,64,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),25.37,1637.15,No
9296-GXXXT,Female,0,Yes,Yes,40,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),39.62,1567.12,No
2077-AKJZE,Male,0,No,Yes,5,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),31.23,154.83,No
6290-XXLAY,Female,0,No,No,0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,103.08, ,Yes
6170-ONMVJ,Female,0,Yes,Yes,38,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Two year,No,Mailed check,78.22,2963.31,No
6945-XVIDW,Female,0,No,No,11,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,18.0,267.18,No
7287-RFUNL,Female,0,Yes,Yes,14,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),53.47,698.37,No
9442-MUCSU,Female,0,No,No,33,Yes,No,Fiber optic,No,No,Yes,No,No,No,Two year,No,Electronic check,76.49,2596.05,No
1221-RWLXH,Male,0,No,Yes,16,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.0,226.32,No
8492-PHBZY,Female,0,Yes,No,6,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,75.03,501.97,Yes
2104-TJTGZ,Female,1,Yes,No,35,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Electronic check,81.11,2780.94,No
9087-YQFJY,Female,0,Yes,Yes,40,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),104.27,4193.76,No
5209-WVGUG,Male,0,No,No,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,18.0,1260.09,No
9866-HCJEB,Male,0,Yes,No,33,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),58.05,1898.95,No
6814-ECZQR,Female,0,Yes,No,7,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,95.94,702.03,Yes
9299-LFNGV,Male,0,No,No,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),25.4,943.92,No
8039-SGEMH,Female,0,No,Yes,41,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,36.46,1536.74,No
1196-MVUWS,Male,0,No,No,42,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,73.17,3057.09,No
2359-UNYYK,Female,1,No,Yes,37,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),62.14,2285.96,No
1113-PDIYW,Female,0,Yes,No,3,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),27.98,106.47,No
1661-ZUCLA,Male,0,No,No,63,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),21.04,1316.09,No
6975-VSMHV,Male,0,No,Yes,1,No,No phone service,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,63.54,0.0,No
4630-KOKHL,Female,1,Yes,No,11,No,No phone service,Fiber optic,No,No,No,No,No,Yes,Two year,No,Electronic check,113.59,1145.99,Yes
5263-ISVIL,Male,0,No,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),27.5,263.4,No
6913-BPZMY,Male,0,No,Yes,10,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),87.41,941.31,Yes
9927-CWOVY,Female,0,Yes,No,7,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,65.93,507.17,No
2699-PBPCS,Male,0,Yes,No,54,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,18.0,936.54,No
6259-VFZYJ,Female,0,Yes,No,71,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,No,Mailed check,86.71,6131.76,Yes
5000-QOIWM,Male,0,No,No,52,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),55.99,2892.03,No
1867-CZYAC,Male,0,Yes,No,70,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),67.35,4729.84,No
3504-GXCMG,Female,0,No,No,6,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),65.72,484.36,Yes
2486-DYPBH,Male,0,Yes,No,27,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.23,557.5,No
5836-LBZNZ,Male,0,No,No,41,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,90.87,3675.12,No
6623-DEVUY,Female,0,No,No,14,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,70.96,1028.66,No
5489-VVKMM,Female,1,Yes,No,2,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,69.71,212.42,No
6439-OKJFL,Female,1,Yes,Yes,36,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),99.13,3548.18,Yes
9179-FYPVT,Female,0,No,No,71,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Mailed check,96.21,6883.48,No
4769-IBRLQ,Male,0,Yes,No,9,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,60.58,440.15,No
5412-YKJLL,Male,0,Yes,No,43,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Two year,No,Electronic check,66.97,2923.86,No
6845-FOVWE,Female,1,No,Yes,28,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),100.65,2736.16,No
7671-CGDJD,Female,0,No,No,60,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Credit card (automatic),50.43,3010.36,No
5765-IHEPH,Female,0,No,Yes,68,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.23,1312.97,No
7497-HAIBS,Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,No,One year,No,Credit card (automatic),87.5,159.17,No
